model,layer,kind,component,mean,std,shape,cosine,avgable,replaceable,score_avg,score_replace
calme-2.3-legalkit-8b,6,subcomponent,attn_v,0.6203909729589403,-1.2687879975564424,"torch.Size([1024, 4096])",0.9994676323293892,True,False,45.5,32.46
calme-2.3-legalkit-8b,6,subcomponent,attn_o,0.39538993105672376,-0.996881716152889,"torch.Size([4096, 4096])",0.9994676323293892,True,False,45.5,32.46
calme-2.3-legalkit-8b,6,subcomponent,mlp_gate,1.741421270512698,-0.07617668638104547,"torch.Size([14336, 4096])",0.9989536635816446,True,False,44.39,38.72
calme-2.3-legalkit-8b,6,subcomponent,mlp_up,0.4067022058499171,-0.68342497043283,"torch.Size([14336, 4096])",0.9989536635816446,True,False,44.39,38.72
calme-2.3-legalkit-8b,6,subcomponent,mlp_down,0.2081830535723168,-0.69198056138242,"torch.Size([4096, 14336])",0.9989536635816446,True,False,44.39,38.72
calme-2.3-legalkit-8b,7,subcomponent,attn_q,0.11018168804381658,0.5786192290770156,"torch.Size([4096, 4096])",0.99946547386786,True,False,41.2,31.94
calme-2.3-legalkit-8b,7,subcomponent,attn_k,0.9338130478838066,2.4373965603835557,"torch.Size([1024, 4096])",0.99946547386786,True,False,41.2,31.94
calme-2.3-legalkit-8b,7,subcomponent,attn_v,0.43261945058233914,-1.2892527046055455,"torch.Size([1024, 4096])",0.99946547386786,True,False,41.2,31.94
calme-2.3-legalkit-8b,7,subcomponent,attn_o,0.22519751825053475,-0.967373551909867,"torch.Size([4096, 4096])",0.99946547386786,True,False,41.2,31.94
calme-2.3-legalkit-8b,7,subcomponent,mlp_gate,1.7651067500363533,-0.12710065001909118,"torch.Size([14336, 4096])",0.9989047159067522,True,False,43.74,1.26
calme-2.3-legalkit-8b,7,subcomponent,mlp_up,0.22994706913402974,-0.6557538965138955,"torch.Size([14336, 4096])",0.9989047159067522,True,False,43.74,1.26
calme-2.3-legalkit-8b,7,subcomponent,mlp_down,0.4112655930073477,-0.6632263489382783,"torch.Size([4096, 14336])",0.9989047159067522,True,False,43.74,1.26
calme-2.3-legalkit-8b,8,subcomponent,attn_q,0.05884252286331048,0.5794651660743726,"torch.Size([4096, 4096])",0.9994391503118072,True,False,43.55,35.59
calme-2.3-legalkit-8b,8,subcomponent,attn_k,-0.2760929147256125,2.3535609340523806,"torch.Size([1024, 4096])",0.9994391503118072,True,False,43.55,35.59
calme-2.3-legalkit-8b,8,subcomponent,attn_v,-0.23071130632590486,-1.202806706867237,"torch.Size([1024, 4096])",0.9994391503118072,True,False,43.55,35.59
calme-2.3-legalkit-8b,8,subcomponent,attn_o,0.29066160906792404,-0.9266061575693096,"torch.Size([4096, 4096])",0.9994391503118072,True,False,43.55,35.59
calme-2.3-legalkit-8b,8,subcomponent,mlp_gate,-0.1306692164617213,-0.11935703552244677,"torch.Size([14336, 4096])",0.9988660704812242,True,True,48.17,44.33
calme-2.3-legalkit-8b,8,subcomponent,mlp_up,0.20796296560006705,-0.6632427416024295,"torch.Size([14336, 4096])",0.9988660704812242,True,True,48.17,44.33
calme-2.3-legalkit-8b,8,subcomponent,mlp_down,0.31127587512557986,-0.667503327047829,"torch.Size([4096, 14336])",0.9988660704812242,True,True,48.17,44.33
calme-2.3-legalkit-8b,9,subcomponent,attn_q,-0.06991857414986531,0.574013781126563,"torch.Size([4096, 4096])",0.9994065130141764,True,False,44.52,30.31
calme-2.3-legalkit-8b,9,subcomponent,attn_k,-0.6640724712192585,2.326503548531149,"torch.Size([1024, 4096])",0.9994065130141764,True,False,44.52,30.31
calme-2.3-legalkit-8b,9,subcomponent,attn_v,0.4050260952446378,-0.9378197494522879,"torch.Size([1024, 4096])",0.9994065130141764,True,False,44.52,30.31
calme-2.3-legalkit-8b,9,subcomponent,attn_o,0.4899409534243595,-0.790592484213219,"torch.Size([4096, 4096])",0.9994065130141764,True,False,44.52,30.31
calme-2.3-legalkit-8b,9,subcomponent,mlp_gate,0.29138953867564865,-0.08621111170189011,"torch.Size([14336, 4096])",0.9988472804133988,True,True,46.35,45.05
calme-2.3-legalkit-8b,9,subcomponent,mlp_up,0.13930062582368927,-0.6412170190106216,"torch.Size([14336, 4096])",0.9988472804133988,True,True,46.35,45.05
calme-2.3-legalkit-8b,9,subcomponent,mlp_down,0.3701067815102866,-0.6595831652780606,"torch.Size([4096, 14336])",0.9988472804133988,True,True,46.35,45.05
calme-2.3-legalkit-8b,10,subcomponent,attn_q,0.5807678596984415,0.6346745151602433,"torch.Size([4096, 4096])",0.999399615250989,True,False,44.26,35.33
calme-2.3-legalkit-8b,10,subcomponent,attn_k,1.8025327934577304,2.3908179704779178,"torch.Size([1024, 4096])",0.999399615250989,True,False,44.26,35.33
calme-2.3-legalkit-8b,10,subcomponent,attn_v,0.5221625618678988,-1.2009643993679735,"torch.Size([1024, 4096])",0.999399615250989,True,False,44.26,35.33
calme-2.3-legalkit-8b,10,subcomponent,attn_o,0.16989356343679515,-0.9385865174414174,"torch.Size([4096, 4096])",0.999399615250989,True,False,44.26,35.33
calme-2.3-legalkit-8b,10,subcomponent,mlp_gate,-1.3124939236578375,-0.15021378761310122,"torch.Size([14336, 4096])",0.9988017028995452,True,True,43.35,42.57
calme-2.3-legalkit-8b,10,subcomponent,mlp_up,0.5421619782892365,-0.6086797676971683,"torch.Size([14336, 4096])",0.9988017028995452,True,True,43.35,42.57
calme-2.3-legalkit-8b,10,subcomponent,mlp_down,0.2995326118975431,-0.6298555608561228,"torch.Size([4096, 14336])",0.9988017028995452,True,True,43.35,42.57
calme-2.3-legalkit-8b,11,subcomponent,attn_q,-0.07001858475626159,0.4662469329124456,"torch.Size([4096, 4096])",0.999355367662092,True,True,46.35,40.09
calme-2.3-legalkit-8b,11,subcomponent,attn_k,-0.468157439274501,2.3357438348748656,"torch.Size([1024, 4096])",0.999355367662092,True,True,46.35,40.09
calme-2.3-legalkit-8b,11,subcomponent,attn_v,0.4492659102573765,-1.230582046727134,"torch.Size([1024, 4096])",0.999355367662092,True,True,46.35,40.09
calme-2.3-legalkit-8b,11,subcomponent,attn_o,0.29737187755053773,-0.9030281790496117,"torch.Size([4096, 4096])",0.999355367662092,True,True,46.35,40.09
calme-2.3-legalkit-8b,11,subcomponent,mlp_gate,-0.5098326037136476,-0.18530049392674455,"torch.Size([14336, 4096])",0.9987534290752148,True,True,48.57,44.85
calme-2.3-legalkit-8b,11,subcomponent,mlp_up,0.3607112297852309,-0.5954462132273979,"torch.Size([14336, 4096])",0.9987534290752148,True,True,48.57,44.85
calme-2.3-legalkit-8b,11,subcomponent,mlp_down,0.40771191485069724,-0.6143623911571093,"torch.Size([4096, 14336])",0.9987534290752148,True,True,48.57,44.85
calme-2.3-legalkit-8b,12,subcomponent,attn_q,1.0756620978766267,0.5025992592150178,"torch.Size([4096, 4096])",0.9993829209677084,True,True,46.28,40.61
calme-2.3-legalkit-8b,12,subcomponent,attn_k,-0.7370690296218468,2.2076711435319645,"torch.Size([1024, 4096])",0.9993829209677084,True,True,46.28,40.61
calme-2.3-legalkit-8b,12,subcomponent,attn_v,0.2507354199494046,-0.9452076968886323,"torch.Size([1024, 4096])",0.9993829209677084,True,True,46.28,40.61
calme-2.3-legalkit-8b,12,subcomponent,attn_o,0.27410217221569005,-0.7948841306726347,"torch.Size([4096, 4096])",0.9993829209677084,True,True,46.28,40.61
calme-2.3-legalkit-8b,12,subcomponent,mlp_gate,-0.3719599532300693,-0.21763103903605463,"torch.Size([14336, 4096])",0.9987440147465456,True,True,48.24,45.44
calme-2.3-legalkit-8b,12,subcomponent,mlp_up,0.5524141508099698,-0.5526219165224214,"torch.Size([14336, 4096])",0.9987440147465456,True,True,48.24,45.44
calme-2.3-legalkit-8b,12,subcomponent,mlp_down,0.28627014011367974,-0.5815542101829376,"torch.Size([4096, 14336])",0.9987440147465456,True,True,48.24,45.44
calme-2.3-legalkit-8b,13,subcomponent,attn_q,0.008463899180600481,0.5335875918125281,"torch.Size([4096, 4096])",0.9993341175133617,True,True,46.68,43.09
calme-2.3-legalkit-8b,13,subcomponent,attn_k,1.9258421463939988,2.3515819195538583,"torch.Size([1024, 4096])",0.9993341175133617,True,True,46.68,43.09
calme-2.3-legalkit-8b,13,subcomponent,attn_v,0.6359640623113109,-1.0782292408974985,"torch.Size([1024, 4096])",0.9993341175133617,True,True,46.68,43.09
calme-2.3-legalkit-8b,13,subcomponent,attn_o,0.20080516986003327,-0.8381615441925755,"torch.Size([4096, 4096])",0.9993341175133617,True,True,46.68,43.09
calme-2.3-legalkit-8b,13,subcomponent,mlp_gate,-2.5614712653222447,-0.2152320497718037,"torch.Size([14336, 4096])",0.9987019907826904,True,True,47.65,46.41
calme-2.3-legalkit-8b,13,subcomponent,mlp_up,0.2250686457610784,-0.5430865694586784,"torch.Size([14336, 4096])",0.9987019907826904,True,True,47.65,46.41
calme-2.3-legalkit-8b,13,subcomponent,mlp_down,0.15822320462533399,-0.5801311000919174,"torch.Size([4096, 14336])",0.9987019907826904,True,True,47.65,46.41
calme-2.3-legalkit-8b,14,subcomponent,attn_q,-0.1255006974829821,0.46673179323248437,"torch.Size([4096, 4096])",0.9993454276137406,True,True,47.39,43.02
calme-2.3-legalkit-8b,14,subcomponent,attn_k,-0.9861774606071173,2.3035006669917863,"torch.Size([1024, 4096])",0.9993454276137406,True,True,47.39,43.02
calme-2.3-legalkit-8b,14,subcomponent,attn_v,0.02025477886327376,-1.0952245822323925,"torch.Size([1024, 4096])",0.9993454276137406,True,True,47.39,43.02
calme-2.3-legalkit-8b,14,subcomponent,attn_o,0.2435411466673276,-0.8479408507778402,"torch.Size([4096, 4096])",0.9993454276137406,True,True,47.39,43.02
calme-2.3-legalkit-8b,14,subcomponent,mlp_gate,-3.7344827543574994,-0.15652648006898862,"torch.Size([14336, 4096])",0.9986859171993118,True,True,48.63,46.94
calme-2.3-legalkit-8b,14,subcomponent,mlp_up,0.36564847680210727,-0.5484154264461754,"torch.Size([14336, 4096])",0.9986859171993118,True,True,48.63,46.94
calme-2.3-legalkit-8b,14,subcomponent,mlp_down,0.12778715545846142,-0.582395067879845,"torch.Size([4096, 14336])",0.9986859171993118,True,True,48.63,46.94
calme-2.3-legalkit-8b,15,subcomponent,attn_q,-0.14276874393796032,0.7808578038269656,"torch.Size([4096, 4096])",0.999316969748616,True,True,48.89,48.44
calme-2.3-legalkit-8b,15,subcomponent,attn_k,-1.5936723330710882,2.210956144906504,"torch.Size([1024, 4096])",0.999316969748616,True,True,48.89,48.44
calme-2.3-legalkit-8b,15,subcomponent,attn_v,0.2609900162734562,-0.935998981041985,"torch.Size([1024, 4096])",0.999316969748616,True,True,48.89,48.44
calme-2.3-legalkit-8b,15,subcomponent,attn_o,0.20841804822659682,-0.7693447847661251,"torch.Size([4096, 4096])",0.999316969748616,True,True,48.89,48.44
calme-2.3-legalkit-8b,15,subcomponent,mlp_gate,-4.77720758674363,-0.09383010314027461,"torch.Size([14336, 4096])",0.9986719634113403,True,True,48.76,47.2
calme-2.3-legalkit-8b,15,subcomponent,mlp_up,0.3927155106227951,-0.5619710775742778,"torch.Size([14336, 4096])",0.9986719634113403,True,True,48.76,47.2
calme-2.3-legalkit-8b,15,subcomponent,mlp_down,0.4543845641101753,-0.588472116583347,"torch.Size([4096, 14336])",0.9986719634113403,True,True,48.76,47.2
calme-2.3-legalkit-8b,16,subcomponent,attn_q,-0.030585817456310692,0.6599104041717376,"torch.Size([4096, 4096])",0.999306592625966,True,False,43.61,36.9
calme-2.3-legalkit-8b,16,subcomponent,attn_k,1.8744190982866513,2.2654740109300686,"torch.Size([1024, 4096])",0.999306592625966,True,False,43.61,36.9
calme-2.3-legalkit-8b,16,subcomponent,attn_v,0.4998019980518932,-1.044830269469654,"torch.Size([1024, 4096])",0.999306592625966,True,False,43.61,36.9
calme-2.3-legalkit-8b,16,subcomponent,attn_o,0.6864876316414189,-0.8186725375218061,"torch.Size([4096, 4096])",0.999306592625966,True,False,43.61,36.9
calme-2.3-legalkit-8b,16,subcomponent,mlp_gate,-3.5973654413910787,-0.03294534816371846,"torch.Size([14336, 4096])",0.9986294511794952,True,True,49.09,48.17
calme-2.3-legalkit-8b,16,subcomponent,mlp_up,0.2397018983392788,-0.5900503989720918,"torch.Size([14336, 4096])",0.9986294511794952,True,True,49.09,48.17
calme-2.3-legalkit-8b,16,subcomponent,mlp_down,0.22938351974762516,-0.6152627333638568,"torch.Size([4096, 14336])",0.9986294511794952,True,True,49.09,48.17
calme-2.3-legalkit-8b,17,subcomponent,attn_q,0.9143998858082831,0.6772734837589642,"torch.Size([4096, 4096])",0.9992554858273076,True,True,46.94,44.2
calme-2.3-legalkit-8b,17,subcomponent,attn_k,0.7030102278061559,2.2639883192478263,"torch.Size([1024, 4096])",0.9992554858273076,True,True,46.94,44.2
calme-2.3-legalkit-8b,17,subcomponent,attn_v,0.27471877318266436,-0.8682281902682392,"torch.Size([1024, 4096])",0.9992554858273076,True,True,46.94,44.2
calme-2.3-legalkit-8b,17,subcomponent,attn_o,0.4380330206633157,-0.7429940819848752,"torch.Size([4096, 4096])",0.9992554858273076,True,True,46.94,44.2
calme-2.3-legalkit-8b,17,subcomponent,mlp_gate,-3.3133639804319333,-0.00695273889655203,"torch.Size([14336, 4096])",0.9986229540080866,True,True,49.48,49.48
calme-2.3-legalkit-8b,17,subcomponent,mlp_up,0.14617001121126746,-0.5967253123660372,"torch.Size([14336, 4096])",0.9986229540080866,True,True,49.48,49.48
calme-2.3-legalkit-8b,17,subcomponent,mlp_down,0.5635949524206656,-0.6161800389278852,"torch.Size([4096, 14336])",0.9986229540080866,True,True,49.48,49.48
calme-2.3-legalkit-8b,18,subcomponent,attn_q,0.38376820268083717,0.6238218670861847,"torch.Size([4096, 4096])",0.9992260341919538,True,True,48.83,48.89
calme-2.3-legalkit-8b,18,subcomponent,attn_k,-2.2579660112635818,2.3874380819937366,"torch.Size([1024, 4096])",0.9992260341919538,True,True,48.83,48.89
calme-2.3-legalkit-8b,18,subcomponent,attn_v,0.8247434318562434,-1.0422168225440724,"torch.Size([1024, 4096])",0.9992260341919538,True,True,48.83,48.89
calme-2.3-legalkit-8b,18,subcomponent,attn_o,0.411952789768917,-0.7930922616622316,"torch.Size([4096, 4096])",0.9992260341919538,True,True,48.83,48.89
calme-2.3-legalkit-8b,18,subcomponent,mlp_gate,-0.07713670232729125,0.0003443136332224935,"torch.Size([14336, 4096])",0.9985893959927712,True,True,49.48,49.22
calme-2.3-legalkit-8b,18,subcomponent,mlp_up,0.4128866908243879,-0.607055216047182,"torch.Size([14336, 4096])",0.9985893959927712,True,True,49.48,49.22
calme-2.3-legalkit-8b,18,subcomponent,mlp_down,0.08247245405677156,-0.6214091272969177,"torch.Size([4096, 14336])",0.9985893959927712,True,True,49.48,49.22
calme-2.3-legalkit-8b,19,subcomponent,attn_q,-0.03223718616596562,0.6200618551318737,"torch.Size([4096, 4096])",0.9991793956154168,True,True,49.15,49.22
calme-2.3-legalkit-8b,19,subcomponent,attn_k,0.6438876550900393,2.1667644160783106,"torch.Size([1024, 4096])",0.9991793956154168,True,True,49.15,49.22
calme-2.3-legalkit-8b,19,subcomponent,attn_v,0.6451338780033444,-0.9430798500536713,"torch.Size([1024, 4096])",0.9991793956154168,True,True,49.15,49.22
calme-2.3-legalkit-8b,19,subcomponent,attn_o,0.43103837930324296,-0.7671255368053185,"torch.Size([4096, 4096])",0.9991793956154168,True,True,49.15,49.22
calme-2.3-legalkit-8b,19,subcomponent,mlp_gate,-2.1204918011785274,0.016008984569079183,"torch.Size([14336, 4096])",0.9985762529398444,True,True,49.61,49.02
calme-2.3-legalkit-8b,19,subcomponent,mlp_up,0.10605063843647522,-0.6145164256016834,"torch.Size([14336, 4096])",0.9985762529398444,True,True,49.61,49.02
calme-2.3-legalkit-8b,19,subcomponent,mlp_down,0.30122909408433024,-0.6246093924288227,"torch.Size([4096, 14336])",0.9985762529398444,True,True,49.61,49.02
calme-2.3-legalkit-8b,20,subcomponent,attn_q,-0.08080021400070708,0.5801053538103421,"torch.Size([4096, 4096])",0.9991306207109965,True,True,49.74,49.74
calme-2.3-legalkit-8b,20,subcomponent,attn_k,1.618070321917746,2.091510987866074,"torch.Size([1024, 4096])",0.9991306207109965,True,True,49.74,49.74
calme-2.3-legalkit-8b,20,subcomponent,attn_v,0.8814342050873866,-0.8390159783990472,"torch.Size([1024, 4096])",0.9991306207109965,True,True,49.74,49.74
calme-2.3-legalkit-8b,20,subcomponent,attn_o,0.18806916520980332,-0.7853099544643366,"torch.Size([4096, 4096])",0.9991306207109965,True,True,49.74,49.74
calme-2.3-legalkit-8b,20,subcomponent,mlp_gate,-2.478760469510327,0.014089526399241206,"torch.Size([14336, 4096])",0.9985809047291828,True,True,49.74,49.35
calme-2.3-legalkit-8b,20,subcomponent,mlp_up,0.009691833082170372,-0.6067574003492644,"torch.Size([14336, 4096])",0.9985809047291828,True,True,49.74,49.35
calme-2.3-legalkit-8b,20,subcomponent,mlp_down,0.016362013870082133,-0.6158885555206544,"torch.Size([4096, 14336])",0.9985809047291828,True,True,49.74,49.35
calme-2.3-legalkit-8b,21,subcomponent,attn_q,-0.1847252248605613,0.5378616026459864,"torch.Size([4096, 4096])",0.9991696340885264,True,True,49.35,49.02
calme-2.3-legalkit-8b,21,subcomponent,attn_k,-0.9281564528497109,2.1280652099680726,"torch.Size([1024, 4096])",0.9991696340885264,True,True,49.35,49.02
calme-2.3-legalkit-8b,21,subcomponent,attn_v,0.7698260544080894,-0.7805511329233408,"torch.Size([1024, 4096])",0.9991696340885264,True,True,49.35,49.02
calme-2.3-legalkit-8b,21,subcomponent,attn_o,0.22331132757290842,-0.7370835489819272,"torch.Size([4096, 4096])",0.9991696340885264,True,True,49.35,49.02
calme-2.3-legalkit-8b,21,subcomponent,mlp_gate,-1.664519434422638,0.03386403055893397,"torch.Size([14336, 4096])",0.9986248052196286,True,True,49.15,49.54
calme-2.3-legalkit-8b,21,subcomponent,mlp_up,0.2871810385359927,-0.5994865614532999,"torch.Size([14336, 4096])",0.9986248052196286,True,True,49.15,49.54
calme-2.3-legalkit-8b,21,subcomponent,mlp_down,0.3975022191584089,-0.608868970092209,"torch.Size([4096, 14336])",0.9986248052196286,True,True,49.15,49.54
calme-2.3-legalkit-8b,22,subcomponent,attn_q,-0.18141627489009046,0.44994975174838214,"torch.Size([4096, 4096])",0.9991243537949734,True,True,49.67,49.09
calme-2.3-legalkit-8b,22,subcomponent,attn_k,0.6377753374932855,2.0053392550481273,"torch.Size([1024, 4096])",0.9991243537949734,True,True,49.67,49.09
calme-2.3-legalkit-8b,22,subcomponent,attn_v,-0.09618496591671344,-0.665694406707716,"torch.Size([1024, 4096])",0.9991243537949734,True,True,49.67,49.09
calme-2.3-legalkit-8b,22,subcomponent,attn_o,0.43627810724057714,-0.6967469447791607,"torch.Size([4096, 4096])",0.9991243537949734,True,True,49.67,49.09
calme-2.3-legalkit-8b,22,subcomponent,mlp_gate,-1.7824548583927948,0.03236431859710551,"torch.Size([14336, 4096])",0.9986183164341342,True,True,49.48,49.09
calme-2.3-legalkit-8b,22,subcomponent,mlp_up,-0.04769115594203128,-0.5925566695016667,"torch.Size([14336, 4096])",0.9986183164341342,True,True,49.48,49.09
calme-2.3-legalkit-8b,22,subcomponent,mlp_down,0.419388422196476,-0.6013907579353691,"torch.Size([4096, 14336])",0.9986183164341342,True,True,49.48,49.09
calme-2.3-legalkit-8b,23,subcomponent,attn_q,1.098998439453774,0.45363931091728965,"torch.Size([4096, 4096])",0.9991370753990488,True,True,49.48,48.7
calme-2.3-legalkit-8b,23,subcomponent,attn_k,0.33772663073336084,1.982799154365226,"torch.Size([1024, 4096])",0.9991370753990488,True,True,49.48,48.7
calme-2.3-legalkit-8b,23,subcomponent,attn_v,-0.2586047935076291,-0.5489409264489016,"torch.Size([1024, 4096])",0.9991370753990488,True,True,49.48,48.7
calme-2.3-legalkit-8b,23,subcomponent,attn_o,0.5676639358990307,-0.6562495567014259,"torch.Size([4096, 4096])",0.9991370753990488,True,True,49.48,48.7
calme-2.3-legalkit-8b,23,subcomponent,mlp_gate,-1.9813809356268424,0.035468313884381195,"torch.Size([14336, 4096])",0.9986045061540316,True,True,49.54,49.22
calme-2.3-legalkit-8b,23,subcomponent,mlp_up,0.3328829046205169,-0.5849296568821788,"torch.Size([14336, 4096])",0.9986045061540316,True,True,49.54,49.22
calme-2.3-legalkit-8b,23,subcomponent,mlp_down,0.20590119293576817,-0.5930978549943039,"torch.Size([4096, 14336])",0.9986045061540316,True,True,49.54,49.22
calme-2.3-legalkit-8b,24,subcomponent,attn_q,0.6710505601271436,0.3979647185265722,"torch.Size([4096, 4096])",0.9991659888933692,True,True,48.89,48.89
calme-2.3-legalkit-8b,24,subcomponent,attn_k,-0.29790217685190123,1.7503844954920735,"torch.Size([1024, 4096])",0.9991659888933692,True,True,48.89,48.89
calme-2.3-legalkit-8b,24,subcomponent,attn_v,-0.36857044735965117,-0.3379678351871971,"torch.Size([1024, 4096])",0.9991659888933692,True,True,48.89,48.89
calme-2.3-legalkit-8b,24,subcomponent,attn_o,0.34063161953102994,-0.5608079150882443,"torch.Size([4096, 4096])",0.9991659888933692,True,True,48.89,48.89
calme-2.3-legalkit-8b,24,subcomponent,mlp_gate,-1.981307432645158,0.04588578263077033,"torch.Size([14336, 4096])",0.9986025027947268,True,True,49.48,49.61
calme-2.3-legalkit-8b,24,subcomponent,mlp_up,0.20700860949023714,-0.5772216632114563,"torch.Size([14336, 4096])",0.9986025027947268,True,True,49.48,49.61
calme-2.3-legalkit-8b,24,subcomponent,mlp_down,0.24289541391573655,-0.5841386138911187,"torch.Size([4096, 14336])",0.9986025027947268,True,True,49.48,49.61
calme-2.3-legalkit-8b,25,subcomponent,attn_q,0.10402648696564744,0.3509257254879584,"torch.Size([4096, 4096])",0.9991710419683704,True,True,49.8,49.28
calme-2.3-legalkit-8b,25,subcomponent,attn_k,2.0727753381144174,1.7370414653594954,"torch.Size([1024, 4096])",0.9991710419683704,True,True,49.8,49.28
calme-2.3-legalkit-8b,25,subcomponent,attn_v,0.23055108553257772,-0.32579109080495583,"torch.Size([1024, 4096])",0.9991710419683704,True,True,49.8,49.28
calme-2.3-legalkit-8b,25,subcomponent,attn_o,0.4155656407078752,-0.5519212032230423,"torch.Size([4096, 4096])",0.9991710419683704,True,True,49.8,49.28
calme-2.3-legalkit-8b,25,subcomponent,mlp_gate,-1.2575643384531854,0.06449979542659268,"torch.Size([14336, 4096])",0.998612449886954,True,True,49.87,49.35
calme-2.3-legalkit-8b,25,subcomponent,mlp_up,0.27132353511868534,-0.5614742507857092,"torch.Size([14336, 4096])",0.998612449886954,True,True,49.87,49.35
calme-2.3-legalkit-8b,25,subcomponent,mlp_down,0.3236130878811736,-0.5685482277278511,"torch.Size([4096, 14336])",0.998612449886954,True,True,49.87,49.35
calme-2.3-legalkit-8b,26,subcomponent,attn_q,0.20022035845785335,0.36888319521090057,"torch.Size([4096, 4096])",0.9991832451369876,True,True,49.28,49.02
calme-2.3-legalkit-8b,26,subcomponent,attn_k,-0.10626868902531054,1.8674092682446202,"torch.Size([1024, 4096])",0.9991832451369876,True,True,49.28,49.02
calme-2.3-legalkit-8b,26,subcomponent,attn_v,-0.23748357225863317,-0.21413911069258393,"torch.Size([1024, 4096])",0.9991832451369876,True,True,49.28,49.02
calme-2.3-legalkit-8b,26,subcomponent,attn_o,0.4278768511206097,-0.5104388483589907,"torch.Size([4096, 4096])",0.9991832451369876,True,True,49.28,49.02
calme-2.3-legalkit-8b,26,subcomponent,mlp_gate,-1.320790942424678,0.08347438336743242,"torch.Size([14336, 4096])",0.9986306294911432,True,True,49.35,49.15
calme-2.3-legalkit-8b,26,subcomponent,mlp_up,0.20726483461821615,-0.5454941013878939,"torch.Size([14336, 4096])",0.9986306294911432,True,True,49.35,49.15
calme-2.3-legalkit-8b,26,subcomponent,mlp_down,0.07805902411418315,-0.5523185918281842,"torch.Size([4096, 14336])",0.9986306294911432,True,True,49.35,49.15
calme-2.3-legalkit-8b,27,subcomponent,attn_q,-0.3593581595150935,0.3135472722743948,"torch.Size([4096, 4096])",0.9991659340510626,True,True,49.22,49.54
calme-2.3-legalkit-8b,27,subcomponent,attn_k,-0.5679899516833525,1.8068902344691427,"torch.Size([1024, 4096])",0.9991659340510626,True,True,49.22,49.54
calme-2.3-legalkit-8b,27,subcomponent,attn_v,0.11816678312149619,-0.029697571690683607,"torch.Size([1024, 4096])",0.9991659340510626,True,True,49.22,49.54
calme-2.3-legalkit-8b,27,subcomponent,attn_o,0.4446737898630336,-0.4516964748067637,"torch.Size([4096, 4096])",0.9991659340510626,True,True,49.22,49.54
calme-2.3-legalkit-8b,27,subcomponent,mlp_gate,-1.141286483732091,0.10539699772312652,"torch.Size([14336, 4096])",0.9986588684723988,True,True,48.89,49.22
calme-2.3-legalkit-8b,27,subcomponent,mlp_up,0.19019608659549223,-0.520693919295434,"torch.Size([14336, 4096])",0.9986588684723988,True,True,48.89,49.22
calme-2.3-legalkit-8b,27,subcomponent,mlp_down,0.3204319583371953,-0.5319505842676225,"torch.Size([4096, 14336])",0.9986588684723988,True,True,48.89,49.22
calme-2.3-legalkit-8b,28,subcomponent,attn_q,0.36691788977581596,0.305165363729365,"torch.Size([4096, 4096])",0.9991560323043503,True,True,49.93,49.93
calme-2.3-legalkit-8b,28,subcomponent,attn_k,0.3704110306384051,1.582688521957075,"torch.Size([1024, 4096])",0.9991560323043503,True,True,49.93,49.93
calme-2.3-legalkit-8b,28,subcomponent,attn_v,0.8667102452216189,0.0679534944992529,"torch.Size([1024, 4096])",0.9991560323043503,True,True,49.93,49.93
calme-2.3-legalkit-8b,28,subcomponent,attn_o,0.46649179372333477,-0.389198115934706,"torch.Size([4096, 4096])",0.9991560323043503,True,True,49.93,49.93
calme-2.3-legalkit-8b,28,subcomponent,mlp_gate,-1.1768750512678057,0.08774989198491548,"torch.Size([14336, 4096])",0.9986671763624096,True,True,49.48,49.28
calme-2.3-legalkit-8b,28,subcomponent,mlp_up,0.29728677938061804,-0.4789796495200485,"torch.Size([14336, 4096])",0.9986671763624096,True,True,49.48,49.28
calme-2.3-legalkit-8b,28,subcomponent,mlp_down,0.10606848914402224,-0.4995094082997912,"torch.Size([4096, 14336])",0.9986671763624096,True,True,49.48,49.28
calme-2.3-legalkit-8b,29,subcomponent,attn_q,0.1571876814055339,0.29908529393503247,"torch.Size([4096, 4096])",0.9992798858417474,True,True,49.41,48.83
calme-2.3-legalkit-8b,29,subcomponent,attn_k,-0.777950665147244,1.7989511434338665,"torch.Size([1024, 4096])",0.9992798858417474,True,True,49.41,48.83
calme-2.3-legalkit-8b,29,subcomponent,attn_v,0.7979598858825268,0.1744614307207471,"torch.Size([1024, 4096])",0.9992798858417474,True,True,49.41,48.83
calme-2.3-legalkit-8b,29,subcomponent,attn_o,0.1634880883779588,-0.3164407729907918,"torch.Size([4096, 4096])",0.9992798858417474,True,True,49.41,48.83
calme-2.3-legalkit-8b,29,subcomponent,mlp_gate,-1.7094810923994952,0.08131461389919935,"torch.Size([14336, 4096])",0.9987011305184924,True,True,49.41,50.07
calme-2.3-legalkit-8b,29,subcomponent,mlp_up,0.7252388324510903,-0.4248296629477421,"torch.Size([14336, 4096])",0.9987011305184924,True,True,49.41,50.07
calme-2.3-legalkit-8b,29,subcomponent,mlp_down,-0.014954235625248346,-0.4673357292746318,"torch.Size([4096, 14336])",0.9987011305184924,True,True,49.41,50.07
calme-2.3-legalkit-8b,30,subcomponent,attn_q,0.4756923584435587,0.1429562861542396,"torch.Size([4096, 4096])",0.9991464309026672,True,False,49.74,1.28
